tx_id,timestamp,amount,currency,channel,src_type,src_id,dst_type,dst_id,src_country,dst_country,ip_country,crypto_institution_registered,kyc_age_days,label,rule_hits,anomaly_score,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,card_present,recurring,standing_order,is_cross_border,ip_country,device_id,auth_method,mcc,purpose,reference,beneficiary_bank_bic,beneficiary_iban,originator_bank_bic,originator_iban,fee_amount,exchange_rate,crypto_institution_registered,card_present,recurring,standing_order,is_cross_border
9341,2025-07-07T06:37:23.535Z,7034.47,GBP,CRYPTO,company,613,customer,301,LU,LU,,false,,normal,PBR_ATTACHED,8,dev-789160,SCA,,Trade,REF-107300,BARCLUPA2A1,LU765352010000000934101,BARCLUPA2A1,LU762708510000000934201,0.58,1.2866,,false,false,false,,dev-789160,SCA,,Trade,REF-107300,BARCLUPA2A1,LU765352010000000934101,BARCLUPA2A1,LU762708510000000934201,0.58,1.2866,false,,false,false,false
9342,2025-07-08T06:37:23.535Z,2687.16,USD,CARD,company,204,company,980,US,CH,,,,review,FONDS_SEIN_PAYS_TIER,97,dev-682944,3DS,6011,Gift,REF-862826,CITICHPA0XX,FR766232810000000934201,HSBCUSPA2A1,FR768964010000000934301,0.43,1.1046,false,false,false,true,,dev-682944,3DS,6011,Gift,REF-862826,CITICHPA0XX,FR766232810000000934201,HSBCUSPA2A1,FR768964010000000934301,0.43,1.1046,,false,false,false,true
9343,2025-06-17T06:37:23.535Z,6594.21,USD,SEPA,company,988,company,928,IT,NG,,,,review,FONDS_SEIN_PAYS_TIER,85,dev-311046,SCA,,Invoice,REF-754935,CCBPNGMMXXX,FR767838810000000934301,CITIITLX2A1,FR763318210000000934401,0.91,1.1111,,false,false,true,,dev-311046,SCA,,Invoice,REF-754935,CCBPNGMMXXX,FR767838810000000934301,CITIITLX2A1,FR763318210000000934401,0.91,1.1111,,,false,false,true
9344,2025-08-23T06:37:23.535Z,7467.26,CHF,SEPA,customer,302,company,721,LU,CH,,,,review,FONDS_SEIN_PAYS_TIER,1,dev-494841,SCA,,Invoice,REF-982122,AGRIFCHLXXX,FR766000910000000934401,CCBPLULX2A1,LU762113610000000934501,1.54,1.1215,,true,false,true,,dev-494841,SCA,,Invoice,REF-982122,AGRIFCHLXXX,FR766000910000000934401,CCBPLULX2A1,LU762113610000000934501,1.54,1.1215,,,true,false,true
9345,2025-08-11T06:37:23.535Z,1295.82,EUR,SWIFT,customer,966,company,97,GB,US,,,,review,FONDS_SEIN_PAYS_TIER,20,dev-702088,SCA,,Invoice,REF-519688,DEUTUSLL0XX,FR768160810000000934501,PSSTGBPP0XX,FR767614510000000934601,0.86,1,,false,false,true,,dev-702088,SCA,,Invoice,REF-519688,DEUTUSLL0XX,FR768160810000000934501,PSSTGBPP0XX,FR767614510000000934601,0.86,1,,,false,false,true
9346,2025-08-18T06:37:23.535Z,5126.41,EUR,CRYPTO,customer,127,company,145,ES,CN,,true,,normal,FONDS_SEIN_PAYS_TIER,44,dev-596618,SCA,,Invoice,REF-427484,AGRIFCNM2A1,FR765311910000000934601,PSSTESLX0XX,FR763157210000000934701,0.57,1,,false,false,true,,dev-596618,SCA,,Invoice,REF-427484,AGRIFCNM2A1,FR765311910000000934601,PSSTESLX0XX,FR763157210000000934701,0.57,1,true,,false,false,true
9347,2025-07-02T06:37:23.535Z,3395.26,USD,CRYPTO,company,244,company,135,BE,GB,,true,,suspect,FONDS_SEIN_PAYS_TIER,75,dev-151917,SCA,,Salary,REF-778650,HSBCGBMM2A1,FR765844310000000934701,BARCBEMMXXX,FR766561810000000934801,0.57,0.8631,,false,false,true,,dev-151917,SCA,,Salary,REF-778650,HSBCGBMM2A1,FR765844310000000934701,BARCBEMMXXX,FR766561810000000934801,0.57,0.8631,true,,false,false,true
9348,2025-08-02T06:37:23.535Z,8320.64,USD,SEPA,company,566,customer,614,US,LU,,,,review,,63,dev-730362,SCA,,Gift,REF-427243,DEUTLUPA2A1,LU766908410000000934801,BNPAUSLL2A1,FR761539710000000934901,0.46,0.9068,,false,false,true,,dev-730362,SCA,,Gift,REF-427243,DEUTLUPA2A1,LU766908410000000934801,BNPAUSLL2A1,FR761539710000000934901,0.46,0.9068,,,false,false,true
9349,2025-08-27T06:37:23.535Z,425.62,USD,CARD,company,137,customer,810,CH,FR,,,,suspect,,91,dev-282628,3DS,6011,Trade,REF-938444,AGRIFFRL2A1,FR768784910000000934901,SOGECHPA0XX,FR761379310000000935001,0.09,1.1439,false,false,false,true,,dev-282628,3DS,6011,Trade,REF-938444,AGRIFFRL2A1,FR768784910000000934901,SOGECHPA0XX,FR761379310000000935001,0.09,1.1439,,false,false,false,true
9350,2025-06-18T06:37:23.535Z,3599.63,EUR,SEPA,customer,469,company,861,AE,CH,,,,normal,FONDS_SEIN_PAYS_TIER,67,dev-428754,SCA,,Crypto,REF-410692,HSBCCHMMXXX,FR767516710000000935001,AGRIFAEL0XX,FR765988910000000935101,2.22,1,,true,false,true,,dev-428754,SCA,,Crypto,REF-410692,HSBCCHMMXXX,FR767516710000000935001,AGRIFAEL0XX,FR765988910000000935101,2.22,1,,,true,false,true
9351,2025-08-11T06:37:23.535Z,5048.47,CHF,CARD,company,414,company,100,GB,NG,,,,suspect,FONDS_SEIN_PAYS_TIER,26,dev-460423,3DS,5732,Crypto,REF-302312,CCBPNGLX0XX,FR768552610000000935101,SOGEGBPA0XX,FR766956310000000935201,1.39,1.2029,true,false,false,true,,dev-460423,3DS,5732,Crypto,REF-302312,CCBPNGLX0XX,FR768552610000000935101,SOGEGBPA0XX,FR766956310000000935201,1.39,1.2029,,true,false,false,true
9352,2025-09-04T06:37:23.535Z,5355.64,EUR,CASH,company,361,customer,95,AE,GB,,,,normal,FONDS_SEIN_PAYS_TIER,13,dev-509111,SCA,,Crypto,REF-636308,HSBCGBPA0XX,FR763156910000000935201,BARCAEPP2A1,FR768790810000000935301,2.37,1,,false,false,true,,dev-509111,SCA,,Crypto,REF-636308,HSBCGBPA0XX,FR763156910000000935201,BARCAEPP2A1,FR768790810000000935301,2.37,1,,,false,false,true
9353,2025-06-22T06:37:23.535Z,4707.74,USD,PSU-PSD2,customer,816,customer,481,LU,FR,ES,,,review,UTILISATION_CONNECTE,92,dev-225538,SCA,,Invoice,REF-490131,DEUTFRPA0XX,FR764267810000000935301,AGRIFLUM0XX,LU767444410000000935401,0.05,1.0245,,false,false,true,ES,dev-225538,SCA,,Invoice,REF-490131,DEUTFRPA0XX,FR764267810000000935301,AGRIFLUM0XX,LU767444410000000935401,0.05,1.0245,,,false,false,true
9354,2025-08-02T06:37:23.535Z,6267.14,CHF,CASH,company,391,company,849,CN,AE,,,,normal,FONDS_SEIN_PAYS_TIER,1,dev-786523,SCA,,Rent,REF-441975,BNPAAELL2A1,FR761453810000000935401,HSBCCNLX2A1,FR767809110000000935501,1.34,0.9158,,false,false,true,,dev-786523,SCA,,Rent,REF-441975,BNPAAELL2A1,FR761453810000000935401,HSBCCNLX2A1,FR767809110000000935501,1.34,0.9158,,,false,false,true
9355,2025-08-28T06:37:23.535Z,8235.17,EUR,SWIFT,company,287,company,328,NG,IT,,,,review,,96,dev-881880,SCA,,Salary,REF-100325,DEUTITPA2A1,FR767332210000000935501,BNPANGPA0XX,FR761230910000000935601,0.77,1,,false,false,true,,dev-881880,SCA,,Salary,REF-100325,DEUTITPA2A1,FR767332210000000935501,BNPANGPA0XX,FR761230910000000935601,0.77,1,,,false,false,true
9356,2025-08-12T06:37:23.535Z,4059.85,USD,PSU-PSD2,company,229,customer,432,GB,LU,ES,,,normal,UTILISATION_CONNECTE,73,dev-508458,SCA,,Invoice,REF-972253,CITILULXXXX,LU762280010000000935601,CITIGBLL0XX,FR764298610000000935701,1.44,1.2988,,false,false,true,ES,dev-508458,SCA,,Invoice,REF-972253,CITILULXXXX,LU762280010000000935601,CITIGBLL0XX,FR764298610000000935701,1.44,1.2988,,,false,false,true
9357,2025-07-28T06:37:23.535Z,3531.97,EUR,SEPA,customer,80,company,865,FR,IT,,,,normal,,33,dev-512026,SCA,,Salary,REF-179421,SOGEITPP2A1,FR766651010000000935701,BARCFRPA0XX,FR767591710000000935801,0.45,1,,true,false,true,,dev-512026,SCA,,Salary,REF-179421,SOGEITPP2A1,FR766651010000000935701,BARCFRPA0XX,FR767591710000000935801,0.45,1,,,true,false,true
9358,2025-09-01T06:37:23.535Z,6076.89,USD,CASH,company,517,customer,70,DE,IT,,,,review,,73,dev-194704,SCA,,Rent,REF-924128,BNPAITPP2A1,FR769786410000000935801,PSSTDEPPXXX,FR763949210000000935901,0.32,0.9017,,false,false,true,,dev-194704,SCA,,Rent,REF-924128,BNPAITPP2A1,FR769786410000000935801,PSSTDEPPXXX,FR763949210000000935901,0.32,0.9017,,,false,false,true
9359,2025-08-20T06:37:23.535Z,3494.6,USD,SWIFT,company,463,customer,829,NG,GB,,,,review,FONDS_SEIN_PAYS_TIER,22,dev-334835,SCA,,Trade,REF-461621,AGRIFGBPXXX,FR762334010000000935901,CITINGPA0XX,FR761739210000000936001,0.03,1.1359,,false,false,true,,dev-334835,SCA,,Trade,REF-461621,AGRIFGBPXXX,FR762334010000000935901,CITINGPA0XX,FR761739210000000936001,0.03,1.1359,,,false,false,true
9360,2025-07-01T06:37:23.535Z,1706.11,GBP,PSU-PSD2,company,634,customer,403,US,FR,GB,,,normal,UTILISATION_CONNECTE,52,dev-932173,SCA,,Gift,REF-728673,BARCFRMMXXX,FR767353410000000936001,DEUTUSPA0XX,FR761040010000000936101,0.60,1.2689,,false,false,true,GB,dev-932173,SCA,,Gift,REF-728673,BARCFRMMXXX,FR767353410000000936001,DEUTUSPA0XX,FR761040010000000936101,0.60,1.2689,,,false,false,true
9361,2025-08-08T06:37:23.535Z,8291.53,EUR,CASH,company,707,company,70,ES,NG,,,,review,FONDS_SEIN_PAYS_TIER,23,dev-333911,SCA,,Crypto,REF-253979,CCBPNGPAXXX,FR765349610000000936101,SOGEESPA0XX,FR767749410000000936201,0.61,1,,false,false,true,,dev-333911,SCA,,Crypto,REF-253979,CCBPNGPAXXX,FR765349610000000936101,SOGEESPA0XX,FR767749410000000936201,0.61,1,,,false,false,true
9362,2025-07-15T06:37:23.535Z,5390.98,GBP,SWIFT,customer,100,customer,993,AE,BE,,,,suspect,,4,dev-904098,SCA,,Salary,REF-581518,AGRIFBEMXXX,FR767340310000000936201,DEUTAEPP2A1,FR768537010000000936301,1.06,1.2923,,false,false,true,,dev-904098,SCA,,Salary,REF-581518,AGRIFBEMXXX,FR767340310000000936201,DEUTAEPP2A1,FR768537010000000936301,1.06,1.2923,,,false,false,true
9363,2025-08-31T06:37:23.535Z,8829.09,EUR,CARD,company,646,customer,36,DE,ES,,,,suspect,,37,dev-993155,3DS,5732,Crypto,REF-486745,DEUTESLL0XX,FR763666510000000936301,PSSTDELX2A1,FR766993710000000936401,1.09,1,false,false,false,true,,dev-993155,3DS,5732,Crypto,REF-486745,DEUTESLL0XX,FR763666510000000936301,PSSTDELX2A1,FR766993710000000936401,1.09,1,,false,false,false,true
9364,2025-07-27T06:37:23.535Z,5522.25,USD,SEPA,company,373,company,633,CH,ES,,,,review,,27,dev-634608,SCA,,Rent,REF-438864,CCBPESPP0XX,FR765948110000000936401,AGRIFCHM2A1,FR762454210000000936501,2.07,1.1555,,false,false,true,,dev-634608,SCA,,Rent,REF-438864,CCBPESPP0XX,FR765948110000000936401,AGRIFCHM2A1,FR762454210000000936501,2.07,1.1555,,,false,false,true
9365,2025-07-31T06:37:23.535Z,8542.62,EUR,SEPA,customer,860,customer,105,US,CN,,,,review,FONDS_SEIN_PAYS_TIER,80,dev-406520,SCA,,Trade,REF-663190,BARCCNMM0XX,FR765932510000000936501,SOGEUSMM2A1,FR767605510000000936601,2.15,1,,false,false,true,,dev-406520,SCA,,Trade,REF-663190,BARCCNMM0XX,FR765932510000000936501,SOGEUSMM2A1,FR767605510000000936601,2.15,1,,,false,false,true
9366,2025-08-20T06:37:23.535Z,5227.14,EUR,PSU-PSD2,company,400,company,880,GB,FR,FR,,,suspect,UTILISATION_CONNECTE,74,dev-943949,SCA,,Invoice,REF-344850,SOGEFRPP0XX,FR761835810000000936601,DEUTGBPP2A1,FR766080810000000936701,0.82,1,,false,false,true,FR,dev-943949,SCA,,Invoice,REF-344850,SOGEFRPP0XX,FR761835810000000936601,DEUTGBPP2A1,FR766080810000000936701,0.82,1,,,false,false,true
9367,2025-07-12T06:37:23.535Z,4833.02,EUR,CASH,company,876,company,961,LU,GB,,,,suspect,FONDS_SEIN_PAYS_TIER,11,dev-246806,SCA,,Invoice,REF-102766,BARCGBMM0XX,FR762953810000000936701,SOGELULLXXX,LU766023010000000936801,1.98,1,,false,false,true,,dev-246806,SCA,,Invoice,REF-102766,BARCGBMM0XX,FR762953810000000936701,SOGELULLXXX,LU766023010000000936801,1.98,1,,,false,false,true
9368,2025-07-15T06:37:23.535Z,6869.83,EUR,CASH,customer,795,company,270,AE,US,,,,review,FONDS_SEIN_PAYS_TIER,58,dev-862745,SCA,,Crypto,REF-186446,HSBCUSPP2A1,FR765510610000000936801,AGRIFAEL0XX,FR762710510000000936901,2.89,1,,false,false,true,,dev-862745,SCA,,Crypto,REF-186446,HSBCUSPP2A1,FR765510610000000936801,AGRIFAEL0XX,FR762710510000000936901,2.89,1,,,false,false,true
9369,2025-08-08T06:37:23.535Z,5712.97,GBP,CASH,company,380,customer,792,US,IT,,,,suspect,,64,dev-813864,SCA,,Crypto,REF-368094,AGRIFITLXXX,FR764540110000000936901,CCBPUSLL0XX,FR767815010000000937001,0.67,1.0039,,false,false,true,,dev-813864,SCA,,Crypto,REF-368094,AGRIFITLXXX,FR764540110000000936901,CCBPUSLL0XX,FR767815010000000937001,0.67,1.0039,,,false,false,true
9370,2025-08-15T06:37:23.535Z,3784.03,EUR,CASH,customer,661,customer,955,CN,DE,,,,normal,,75,dev-586393,SCA,,Salary,REF-565004,CCBPDEMM0XX,FR761667210000000937001,HSBCCNLL0XX,FR764415010000000937101,0.78,1,,false,false,true,,dev-586393,SCA,,Salary,REF-565004,CCBPDEMM0XX,FR761667210000000937001,HSBCCNLL0XX,FR764415010000000937101,0.78,1,,,false,false,true
9371,2025-08-29T06:37:23.535Z,1418.3,EUR,CASH,customer,965,customer,661,US,LU,,,,suspect,,28,dev-260142,SCA,,Invoice,REF-449152,HSBCLUPPXXX,LU764017810000000937101,CCBPUSLXXXX,FR764173310000000937201,2.59,1,,false,false,true,,dev-260142,SCA,,Invoice,REF-449152,HSBCLUPPXXX,LU764017810000000937101,CCBPUSLXXXX,FR764173310000000937201,2.59,1,,,false,false,true
9372,2025-08-08T06:37:23.535Z,404.51,EUR,CRYPTO,customer,452,company,937,CH,ES,,true,,review,,90,dev-778941,SCA,,Gift,REF-450947,CCBPESPP0XX,FR766992510000000937201,CITICHPPXXX,FR763153710000000937301,0.06,1,,false,false,true,,dev-778941,SCA,,Gift,REF-450947,CCBPESPP0XX,FR766992510000000937201,CITICHPPXXX,FR763153710000000937301,0.06,1,true,,false,false,true
9373,2025-07-30T06:37:23.535Z,6004.86,CHF,CRYPTO,customer,958,customer,60,DE,NG,,false,,suspect,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,46,dev-199808,SCA,,Rent,REF-154140,CITINGLLXXX,FR767960710000000937301,AGRIFDELXXX,FR763873510000000937401,2.09,0.9083,,false,false,true,,dev-199808,SCA,,Rent,REF-154140,CITINGLLXXX,FR767960710000000937301,AGRIFDELXXX,FR763873510000000937401,2.09,0.9083,false,,false,false,true
9374,2025-07-15T06:37:23.535Z,3979.85,CHF,PSU-PSD2,company,240,company,829,IT,US,DE,,,suspect,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,20,dev-669923,SCA,,Rent,REF-652410,PSSTUSLX0XX,FR762815110000000937401,SOGEITMM0XX,FR767584010000000937501,0.88,0.9134,,false,false,true,DE,dev-669923,SCA,,Rent,REF-652410,PSSTUSLX0XX,FR762815110000000937401,SOGEITMM0XX,FR767584010000000937501,0.88,0.9134,,,false,false,true
9375,2025-08-08T06:37:23.535Z,7173.03,EUR,CRYPTO,customer,663,customer,515,FR,ES,,false,,normal,PBR_ATTACHED,3,dev-301667,SCA,,Gift,REF-392122,BNPAESLXXXX,FR766941210000000937501,DEUTFRPPXXX,FR763434910000000937601,1.41,1,,false,false,true,,dev-301667,SCA,,Gift,REF-392122,BNPAESLXXXX,FR766941210000000937501,DEUTFRPPXXX,FR763434910000000937601,1.41,1,false,,false,false,true
9376,2025-07-23T06:37:23.535Z,3857.56,EUR,CRYPTO,company,696,customer,940,DE,NG,,true,,normal,FONDS_SEIN_PAYS_TIER,26,dev-277208,SCA,,Crypto,REF-641323,CITINGPA0XX,FR765115110000000937601,DEUTDEMMXXX,FR761472510000000937701,2.25,1,,false,false,true,,dev-277208,SCA,,Crypto,REF-641323,CITINGPA0XX,FR765115110000000937601,DEUTDEMMXXX,FR761472510000000937701,2.25,1,true,,false,false,true
9377,2025-07-13T06:37:23.535Z,4247.07,GBP,CASH,customer,39,company,71,CH,IT,,,,review,,82,dev-411583,SCA,,Trade,REF-950072,BARCITMM2A1,FR761040110000000937701,CCBPCHMM2A1,FR761061310000000937801,1.74,1.171,,false,false,true,,dev-411583,SCA,,Trade,REF-950072,BARCITMM2A1,FR761040110000000937701,CCBPCHMM2A1,FR761061310000000937801,1.74,1.171,,,false,false,true
9378,2025-08-16T06:37:23.535Z,5296.43,EUR,CASH,company,752,customer,964,GB,FR,,,,normal,,63,dev-137744,SCA,,Crypto,REF-787884,AGRIFFRLXXX,FR763784310000000937801,AGRIFGBLXXX,FR763185910000000937901,1.69,1,,false,false,true,,dev-137744,SCA,,Crypto,REF-787884,AGRIFFRLXXX,FR763784310000000937801,AGRIFGBLXXX,FR763185910000000937901,1.69,1,,,false,false,true
9379,2025-08-08T06:37:23.535Z,481.38,EUR,SEPA,customer,369,customer,138,FR,US,,,,normal,FONDS_SEIN_PAYS_TIER,70,dev-758450,SCA,,Invoice,REF-193066,BNPAUSPA0XX,FR765108210000000937901,SOGEFRMM2A1,FR766605010000000938001,1.34,1,,true,false,true,,dev-758450,SCA,,Invoice,REF-193066,BNPAUSPA0XX,FR765108210000000937901,SOGEFRMM2A1,FR766605010000000938001,1.34,1,,,true,false,true
9380,2025-08-01T06:37:23.535Z,3370.92,EUR,CARD,customer,301,customer,595,US,LU,,,,normal,,42,dev-873896,3DS,5732,Invoice,REF-612933,SOGELULX0XX,LU762208310000000938001,CITIUSLX0XX,FR761125110000000938101,2.24,1,false,false,false,true,,dev-873896,3DS,5732,Invoice,REF-612933,SOGELULX0XX,LU762208310000000938001,CITIUSLX0XX,FR761125110000000938101,2.24,1,,false,false,false,true
9381,2025-06-28T06:37:23.535Z,4033.6,EUR,PSU-PSD2,company,824,company,328,BE,DE,ES,,,normal,UTILISATION_CONNECTE,39,dev-590067,SCA,,Invoice,REF-141989,SOGEDEPP0XX,FR763405010000000938101,BARCBEMM2A1,FR762516610000000938201,1.50,1,,false,false,true,ES,dev-590067,SCA,,Invoice,REF-141989,SOGEDEPP0XX,FR763405010000000938101,BARCBEMM2A1,FR762516610000000938201,1.50,1,,,false,false,true
9382,2025-06-13T06:37:23.535Z,6105.87,CHF,SWIFT,company,12,customer,947,FR,FR,,,,suspect,,69,dev-164667,SCA,,Invoice,REF-132298,AGRIFFRP0XX,FR767284410000000938201,HSBCFRPPXXX,FR763620010000000938301,1.24,1.0764,,false,false,false,,dev-164667,SCA,,Invoice,REF-132298,AGRIFFRP0XX,FR767284410000000938201,HSBCFRPPXXX,FR763620010000000938301,1.24,1.0764,,,false,false,false
9383,2025-07-28T06:37:23.535Z,5344.47,EUR,SEPA,customer,861,customer,153,IT,GB,,,,normal,FONDS_SEIN_PAYS_TIER,52,dev-212599,SCA,,Rent,REF-175169,HSBCGBMM0XX,FR767928710000000938301,HSBCITPPXXX,FR762966410000000938401,0.62,1,,true,false,true,,dev-212599,SCA,,Rent,REF-175169,HSBCGBMM0XX,FR767928710000000938301,HSBCITPPXXX,FR762966410000000938401,0.62,1,,,true,false,true
9384,2025-07-30T06:37:23.535Z,8589.66,GBP,CRYPTO,company,386,customer,371,BE,AE,,false,,normal,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,39,dev-426432,SCA,,Salary,REF-690915,HSBCAEPPXXX,FR768164710000000938401,CITIBEMM0XX,FR768674810000000938501,0.14,0.9933,,false,false,true,,dev-426432,SCA,,Salary,REF-690915,HSBCAEPPXXX,FR768164710000000938401,CITIBEMM0XX,FR768674810000000938501,0.14,0.9933,false,,false,false,true
9385,2025-08-19T06:37:23.535Z,6616.13,GBP,SWIFT,company,113,company,981,FR,IT,,,,normal,,54,dev-611733,SCA,,Rent,REF-953303,CITIITLLXXX,FR768042210000000938501,DEUTFRPAXXX,FR766144310000000938601,1.87,1.0056,,false,false,true,,dev-611733,SCA,,Rent,REF-953303,CITIITLLXXX,FR768042210000000938501,DEUTFRPAXXX,FR766144310000000938601,1.87,1.0056,,,false,false,true
9386,2025-07-22T06:37:23.535Z,5494.43,USD,CARD,company,684,company,140,AE,BE,,,,normal,,14,dev-207685,3DS,5411,Trade,REF-351760,DEUTBELL0XX,FR762332410000000938601,BNPAAELX2A1,FR768011410000000938701,2.48,0.8972,false,false,false,true,,dev-207685,3DS,5411,Trade,REF-351760,DEUTBELL0XX,FR762332410000000938601,BNPAAELX2A1,FR768011410000000938701,2.48,0.8972,,false,false,false,true
9387,2025-09-07T06:37:23.535Z,814.7,EUR,CRYPTO,customer,831,customer,231,ES,GB,,false,,suspect,FONDS_SEIN_PAYS_TIER;PBR_ATTACHED,51,dev-110169,SCA,,Trade,REF-272481,CCBPGBMM2A1,FR765683910000000938701,BNPAESPPXXX,FR761508310000000938801,1.27,1,,false,false,true,,dev-110169,SCA,,Trade,REF-272481,CCBPGBMM2A1,FR765683910000000938701,BNPAESPPXXX,FR761508310000000938801,1.27,1,false,,false,false,true
9388,2025-07-06T06:37:23.535Z,8618.05,EUR,CASH,customer,70,company,653,FR,FR,,,,normal,,55,dev-248523,SCA,,Invoice,REF-355355,BARCFRPA0XX,FR761488910000000938801,SOGEFRLL0XX,FR762148010000000938901,1.57,1,,false,false,false,,dev-248523,SCA,,Invoice,REF-355355,BARCFRPA0XX,FR761488910000000938801,SOGEFRLL0XX,FR762148010000000938901,1.57,1,,,false,false,false
9389,2025-07-06T06:37:23.535Z,4102.57,EUR,CARD,company,986,company,591,IT,LU,,,,review,,62,dev-160854,3DS,5411,Rent,REF-958616,BARCLULX0XX,LU768297610000000938901,DEUTITLX0XX,FR767141710000000939001,1.88,1,true,false,false,true,,dev-160854,3DS,5411,Rent,REF-958616,BARCLULX0XX,LU768297610000000938901,DEUTITLX0XX,FR767141710000000939001,1.88,1,,true,false,false,true
9390,2025-08-02T06:37:23.535Z,1635.32,EUR,CASH,company,705,company,141,BE,BE,,,,suspect,,55,dev-812810,SCA,,Rent,REF-991673,PSSTBELX2A1,FR768883010000000939001,PSSTBELX0XX,FR764921510000000939101,2.55,1,,false,false,false,,dev-812810,SCA,,Rent,REF-991673,PSSTBELX2A1,FR768883010000000939001,PSSTBELX0XX,FR764921510000000939101,2.55,1,,,false,false,false
9391,2025-06-22T06:37:23.535Z,610.02,CHF,SEPA,customer,843,customer,135,LU,CN,,,,review,FONDS_SEIN_PAYS_TIER,94,dev-635496,SCA,,Salary,REF-577841,DEUTCNLX2A1,FR766539510000000939101,HSBCLUMM0XX,LU767773010000000939201,0.57,1.2685,,false,false,true,,dev-635496,SCA,,Salary,REF-577841,DEUTCNLX2A1,FR766539510000000939101,HSBCLUMM0XX,LU767773010000000939201,0.57,1.2685,,,false,false,true
9392,2025-07-15T06:37:23.535Z,4034.73,EUR,PSU-PSD2,customer,746,company,469,GB,FR,GB,,,normal,,4,dev-895876,SCA,,Trade,REF-570679,BARCFRLLXXX,FR766343710000000939201,DEUTGBLLXXX,FR769787610000000939301,2.41,1,,false,false,true,GB,dev-895876,SCA,,Trade,REF-570679,BARCFRLLXXX,FR766343710000000939201,DEUTGBLLXXX,FR769787610000000939301,2.41,1,,,false,false,true
9393,2025-06-19T06:37:23.535Z,6074.51,USD,PSU-PSD2,company,245,company,254,NG,GB,DE,,,review,FONDS_SEIN_PAYS_TIER;UTILISATION_CONNECTE,11,dev-679623,SCA,,Trade,REF-959668,HSBCGBMM0XX,FR761729210000000939301,CITINGLL2A1,FR767886310000000939401,2.04,1.1999,,false,false,true,DE,dev-679623,SCA,,Trade,REF-959668,HSBCGBMM0XX,FR761729210000000939301,CITINGLL2A1,FR767886310000000939401,2.04,1.1999,,,false,false,true
9394,2025-07-23T06:37:23.535Z,2692.89,EUR,CASH,company,882,company,620,AE,CN,,,,review,FONDS_SEIN_PAYS_TIER,48,dev-804902,SCA,,Salary,REF-483663,DEUTCNLL2A1,FR768896910000000939401,BARCAEPP0XX,FR767146310000000939501,1.96,1,,false,false,true,,dev-804902,SCA,,Salary,REF-483663,DEUTCNLL2A1,FR768896910000000939401,BARCAEPP0XX,FR767146310000000939501,1.96,1,,,false,false,true
9395,2025-09-03T06:37:23.535Z,5221.21,EUR,SWIFT,company,759,company,750,CN,ES,,,,normal,,17,dev-303519,SCA,,Rent,REF-625736,BNPAESPAXXX,FR767649410000000939501,CCBPCNPAXXX,FR761372710000000939601,0.37,1,,false,false,true,,dev-303519,SCA,,Rent,REF-625736,BNPAESPAXXX,FR767649410000000939501,CCBPCNPAXXX,FR761372710000000939601,0.37,1,,,false,false,true
9396,2025-08-20T06:37:23.535Z,3529.91,EUR,CRYPTO,company,489,company,89,DE,IT,,false,,suspect,PBR_ATTACHED,57,dev-465060,SCA,,Invoice,REF-381997,HSBCITPA0XX,FR767432210000000939601,BNPADEPA0XX,FR767858910000000939701,0.27,1,,false,false,true,,dev-465060,SCA,,Invoice,REF-381997,HSBCITPA0XX,FR767432210000000939601,BNPADEPA0XX,FR767858910000000939701,0.27,1,false,,false,false,true
9397,2025-06-21T06:37:23.535Z,8152.48,GBP,PSU-PSD2,company,536,company,158,US,BE,FR,,,suspect,UTILISATION_CONNECTE,53,dev-583927,SCA,,Salary,REF-625016,CCBPBEPP2A1,FR766209110000000939701,PSSTUSMM0XX,FR769294310000000939801,0.17,0.8559,,false,false,true,FR,dev-583927,SCA,,Salary,REF-625016,CCBPBEPP2A1,FR766209110000000939701,PSSTUSMM0XX,FR769294310000000939801,0.17,0.8559,,,false,false,true
9398,2025-08-26T06:37:23.535Z,7417.72,USD,SEPA,company,864,customer,566,FR,IT,,,,suspect,,37,dev-562847,SCA,,Crypto,REF-607661,CITIITMM0XX,FR762788910000000939801,SOGEFRPA0XX,FR764755610000000939901,2.43,1.3559,,true,false,true,,dev-562847,SCA,,Crypto,REF-607661,CITIITMM0XX,FR762788910000000939801,SOGEFRPA0XX,FR764755610000000939901,2.43,1.3559,,,true,false,true
9399,2025-08-20T06:37:23.535Z,3614.2,EUR,CARD,company,241,customer,759,IT,IT,,,,normal,,71,dev-621309,3DS,5411,Invoice,REF-337894,AGRIFITLXXX,FR762697210000000939901,PSSTITLX0XX,FR763144610000000940001,1.13,1,false,false,false,false,,dev-621309,3DS,5411,Invoice,REF-337894,AGRIFITLXXX,FR762697210000000939901,PSSTITLX0XX,FR763144610000000940001,1.13,1,,false,false,false,false
